관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편의시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자,제공기관코드,제공기관명
48125-00002,마산-구항공원-11호공원,근린공원,경상남도 창원시 마산합포구 수산2길 35,경상남도 창원시 마산합포구 신포동1가 68-1번지,35.197554,128.57191,11735,농구장 1면,-,"주차장 1개소, 화장실 1동, 음수대 1개","마산음악관, 공연무대","육각정자 1동, 사각파고라 1동, 운동기구 7개, 지압보도, 조각품",1994-07-12,경상남도 창원시청,055-220-4501,2019-09-24,5670000,경상남도 창원시
48125-00001,마산-3호(산호공원),근린공원,경상남도 창원시 마산합포구 산호동 532-4번지 일원,경상남도 창원시 마산합포구 산호동 532-4번지 일원,35.213837,128.582603,136993,"족구장 1면, 배더민턴장 2면",-,"주차장 1개소, 화장실 2동, 음수대 2개","마산도서관, 시비, 충혼탑","육각정자 1동, 사각정자 2동 사각파고라 5동, 운동기구 34개",1964-08-06,경상남도 창원시청,055-220-4501,2019-09-24,5670000,경상남도 창원시
48123-00052,205호,어린이공원,경상남도 창원시 성산구 성주동 167,경상남도 창원시 성산구 성주동 167,35.194867,128.715097,2429,-,-,-,-,-,2008-06-12,경상남도 창원시청,055-272-4506,2019-09-24,5670000,경상남도 창원시
48123-00051,200호,어린이공원,경상남도 창원시 성산구 성주동 177-1,경상남도 창원시 성산구 성주동 177-1,35.190471,128.723508,3297,-,-,-,-,-,2007-08-23,경상남도 창원시청,055-272-4506,2019-09-24,5670000,경상남도 창원시
48127-00006,중앙 근린공원,근린공원,경상남도 창원시 마산회원구 양덕동 산 56-7번지 일원,경상남도 창원시 마산회원구 양덕동 산 56-7번지 일원,35.224239,128.576706,210462,-,-,-,도서관,-,1998-02-07,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00005,팔룡 근린공원,근린공원,경상남도 창원시 마산회원구 양덕동 334번지 일원,경상남도 창원시 마산회원구 양덕동 334번지 일원,35.225837,128.590732,2029481,"족구장, 배드민턴장, 운동장",-,-,-,-,2008-06-26,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00004,석전 근린공원,근린공원,경상남도 창원시 마산회원구 석전동 152-1,경상남도 창원시 마산회원구 석전동 152-1,35.229724,128.5693714,15240,"게이트볼장, 배드민턴장, 족구장","조합놀이대, 시소",화장실,-,계류분수,2005-07-20,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00003,원계 근린공원,근린공원,경상남도 창원시 마산회원구 내서읍 원계리 400-1,경상남도 창원시 마산회원구 내서읍 원계리 400-1,35.237213,128.5058877,7406,풋살경기장,-,화장실,-,-,1992-06-16,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00002,삼각지 근린공원,근린공원,경상남도 창원시 마산회원구 양덕동 412-8번지 일원,경상남도 창원시 마산회원구 양덕동 412-8번지 일원,35.220459,128.588704,18640,-,-,화장실,-,바닥분수,2010-01-21,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00001,3.15 근린공원,근린공원,경상남도 창원시 마산회원구 구암동 산92번지 일원,경상남도 창원시 마산회원구 구암동 산92번지 일원,35.253942,128.589058,138420,-,-,주차장,-,"국립3.15기념관, 민주묘지",1998-02-09,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00050,제86호 어린이공원,어린이공원,경상남도 창원시 마산회원구 합성북23길 23-40,경상남도 창원시 마산회원구 합성동 60-2번지 일원,35.246446,128.589086,4986,-,-,-,-,-,2010-04-08,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00049,제11호 어린이공원,어린이공원,경상남도 창원시 마산회원구 회원북5길 42 일원,경상남도 창원시 마산회원구 회원동 390-22번지 일원,35.219794,128.567547,1500,-,-,-,-,-,2007-12-20,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00048,제87호 어린이공원,어린이공원,경상남도 창원시 마산회원구 석전동 240-3번지 일원,경상남도 창원시 마산회원구 석전동 240-3번지 일원,35.233043,128.574783,1536,-,"시소, 흔들기구, 기타",-,-,-,2010-06-17,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00047,제72호 어린이공원,어린이공원,경상남도 창원시 마산회원구 양덕동 84-2번지 일원,경상남도 창원시 마산회원구 양덕동 84-2번지 일원,35.228863,128.582044,3839,농구장,"조합놀이대, 그네, 흔들기구",-,-,-,2008-01-04,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00046,제71호 어린이공원,어린이공원,경상남도 창원시 마산회원구 양덕동 84-7번지 일원,경상남도 창원시 마산회원구 양덕동 84-7번지 일원,35.224652,128.582203,12432,족구장,"조합놀이대, 시소, 그네, 흔들기구",화장실,-,바닥분수,2008-01-04,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48125-00030,마산-어린이공원-84,어린이공원,경상남도 창원시 마산합포구 진북면 신촌리 9-4번지,경상남도 창원시 마산합포구 진북면 신촌리 9-4번지,35.140406,128.480871,4639,"족구장 1면, 배더민턴장 1면",-,-,-,파고라 1동,2007-11-29,경상남도 창원시청,055-220-4501,2019-09-24,5670000,경상남도 창원시
48125-00029,마산-어린이공원-83(진북5호공원),어린이공원,경상남도 창원시 마산합포구 진북면 망곡리 431번지,경상남도 창원시 마산합포구 진북면 망곡리 431번지,35.140605,128.483026,4353,농구장 1면,-,-,유적물 전시 월드라이팅,파고라 2동,2005-09-08,경상남도 창원시청,055-220-4501,2019-09-24,5670000,경상남도 창원시
48125-00028,마산-어린이공원-82(진북4호공원),어린이공원,경상남도 창원시 마산합포구 진북면 망곡리 424번지,경상남도 창원시 마산합포구 진북면 망곡리 424번지,35.140671,128.4841,2017,-,-,-,-,"파고라 1동, 운동기구 3개",2005-09-08,경상남도 창원시청,055-220-4501,2019-09-24,5670000,경상남도 창원시
48125-00027,마산-70호공원,어린이공원,경상남도 창원시 마산합포구 신포동1가 76-1번지,경상남도 창원시 마산합포구 신포동1가 76-1번지,35.201618,128.572129,1667,-,"조합놀이대 1개, 그네 1개, 시소 2개, 흔들놀이 2개",-,-,파고라 1동,2006-01-19,경상남도 창원시청,055-220-4501,2019-09-24,5670000,경상남도 창원시
48125-00026,마산-69호공원,어린이공원,경상남도 창원시 마산합포구 자산동 20번지 일원,경상남도 창원시 마산합포구 자산동 20번지 일원,35.205288,128.565071,1722,-,조합놀이대 1개,지하주차장 1개소,-,"사각정자 1동, 운동기구 8개",2002-07-29,경상남도 창원시청,055-220-4501,2019-09-24,5670000,경상남도 창원시
48125-00025,마산-68호공원,어린이공원,경상남도 창원시 마산합포구 완월동 390-2번지 일원,경상남도 창원시 마산합포구 완월동 390-2번지 일원,35.198032,128.55879,1665,-,-,화장실 1동,-,"사각정자 1동, 파고라 2동, 운동기구 10개",2001-12-21,경상남도 창원시청,055-220-4501,2019-09-24,5670000,경상남도 창원시
48125-00024,마산-56호공원,어린이공원,경상남도 창원시 마산합포구 가포로 63,경상남도 창원시 마산합포구 해운동 40번지,35.177844,128.563776,6047,-,-,-,-,"경노당, 파고라 4동, 운동기구 9개",1994-07-12,경상남도 창원시청,055-220-4501,2019-09-24,5670000,경상남도 창원시
48125-00023,마산-55호공원,어린이공원,경상남도 창원시 마산합포구 해운동 73번지,경상남도 창원시 마산합포구 해운동 73번지,35.184831,128.564193,3177,-,-,-,매미희생자 위령비,"사각정자 1동, 파고라 1동, 운동기구 10개",1994-07-12,경상남도 창원시청,055-220-4501,2019-09-24,5670000,경상남도 창원시
48125-00022,마산-54호공원,어린이공원,경상남도 창원시 마산합포구 해안대로 279-3,경상남도 창원시 마산합포구 신포동1가 65-1번지,35.19927659,128.5721855,2831,-,-,화장실 1동,-,"파고라 1동, 운동기구 4개",1994-07-12,경상남도 창원시청,055-220-4501,2019-09-24,5670000,경상남도 창원시
48125-00021,마산-53호공원,어린이공원,경상남도 창원시 마산합포구 월영동 710-3번지,경상남도 창원시 마산합포구 월영동 710-3번지,35.170725,128.557189,1558,-,"조합놀이대 1개, 시소 1개",급수시설 1개,-,파고라 1동,1993-07-23,경상남도 창원시청,055-220-4501,2019-09-24,5670000,경상남도 창원시
48125-00020,마산-52호공원,어린이공원,경상남도 창원시 마산합포구 월영동 707번지 일원,경상남도 창원시 마산합포구 월영동 707번지 일원,35.173599,128.55894,8934,-,-,음수대 2개,-,"육각정자 1동, 사각정자 2동, 파고라 1동, 운동기구 12개, 연못, 분수",1993-07-23,경상남도 창원시청,055-220-4501,2019-09-24,5670000,경상남도 창원시
48125-00019,마산-51호공원,어린이공원,경상남도 창원시 마산합포구 자산동 28-3번지,경상남도 창원시 마산합포구 자산동 28-3번지,35.204227,128.56101,1687,-,-,-,-,-,1986-11-28,경상남도 창원시청,055-220-4501,2019-09-24,5670000,경상남도 창원시
48127-00033,제43호 어린이공원,어린이공원,경상남도 창원시 마산회원구 봉암동 101-5번지 일원,경상남도 창원시 마산회원구 봉암동 101-5번지 일원,35.213286,128.617332,4200,-,"미끄럼틀, 시소, 그네",-,-,-,1986-10-22,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00032,제41호 어린이공원,어린이공원,경상남도 창원시 마산회원구 회원동 650번지 일원,경상남도 창원시 마산회원구 회원동 650번지 일원,35.215955,128.560104,1648,-,-,-,-,-,1976-12-09,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00031,제40호 어린이공원,어린이공원,경상남도 창원시 마산회원구 회원2동 668-1번지 일원,경상남도 창원시 마산회원구 회원2동 668-1번지 일원,35.219591,128.563782,1424,-,"조합놀이대, 흔들기구",-,-,-,1976-12-09,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00030,제39호 어린이공원,어린이공원,경상남도 창원시 마산회원구 회원2동 628-1번지 일원,경상남도 창원시 마산회원구 회원2동 628-1번지 일원,35.221588,128.567142,1430,-,조합놀이대,-,-,-,1976-12-09,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00029,제38호 어린이공원,어린이공원,경상남도 창원시 마산회원구 회성동 444-19번지 일원,경상남도 창원시 마산회원구 회성동 444-19번지 일원,35.233128,128.556994,973,-,"조합놀이대, 시소, 그네",-,-,-,1976-12-09,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00028,제37호 어린이공원,어린이공원,경상남도 창원시 마산회원구 북성로 351,경상남도 창원시 마산회원구 회성동 449-7번지 일원,35.233561,128.559095,995,-,조합놀이대,-,-,-,1976-12-09,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00027,제36호 어린이공원,어린이공원,경상남도 창원시 마산회원구 석전동 272-21번지 일원,경상남도 창원시 마산회원구 석전동 272-21번지 일원,35.231033,128.566821,1500,-,"조합놀이대, 시소, 그네",-,-,-,1976-12-09,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00026,제35호 어린이공원,어린이공원,경상남도 창원시 마산회원구 석전동 284-1번지 일원,경상남도 창원시 마산회원구 석전동 284-1번지 일원,35.227371,128.568575,969,-,"조합놀이대, 흔들기구",-,-,-,1976-12-09,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48129-00007,용재공원,근린공원,경상남도 창원시 진해구 용재로 66,경상남도 창원시 진해구 용원동 1226,35.1000094,128.8171577,14792,-,"조합놀이기구 1, 흔들놀이기구 3, 놀이기구 2",화장실 1동,-,"정자 3동, 운동기구 9개",1992-03-26,경상남도 창원시청,055-548-4501,2019-09-24,5670000,경상남도 창원시
48129-00006,석동2공원(그린빌공원),근린공원,경상남도 창원시 진해구 석동로 66,경상남도 창원시 진해구 석동 657,35.15520749,128.7065752,10046,농구대 2개,-,-,-,"정자 2동, 파고라 1동, 사각식탁의자 2, 원형식탁의자 1, 평상 4, 돌의자 5,",2000-11-04,경상남도 창원시청,055-548-4501,2019-09-24,5670000,경상남도 창원시
48129-00005,청안공원(용원문화공원),근린공원,경상남도 창원시 진해구 청안동 1207-1,경상남도 창원시 진해구 청안동 1207-1,35.103699,128.807032,10002,"농구대 2개, 마라톤, 지압보도","조합놀이기구 1, 놀이기구 2개",화장실 1동,-,"정자 7동, 운동기구 9개",1992-03-26,경상남도 창원시청,055-548-4501,2019-09-24,5670000,경상남도 창원시
48127-00019,제25호 어린이공원,어린이공원,경상남도 창원시 마산회원구 양덕로 186,경상남도 창원시 마산회원구 양덕동 70번지 일원,35.234146,128.580801,822,-,-,-,-,-,1970-01-09,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00018,제24호 어린이공원,어린이공원,경상남도 창원시 마산회원구 석전동 235-1번지 일원,경상남도 창원시 마산회원구 석전동 235-1번지 일원,35.233016,128.577427,815,-,조합놀이대,-,-,-,1969-12-23,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00017,제22호 어린이공원,어린이공원,경상남도 창원시 마산회원구 합성동 88-1번지 일원,경상남도 창원시 마산회원구 합성동 88-1번지 일원,35.239993,128.580957,990,-,"조합놀이대, 그네",-,-,-,1974-04-16,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00016,제21호 어린이공원,어린이공원,경상남도 창원시 마산회원구 합성동 167-10번지 일원,경상남도 창원시 마산회원구 합성동 167-10번지 일원,35.241737,128.588608,1310,-,조합놀이대,-,-,-,1974-04-16,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00015,제20호 어린이공원,어린이공원,경상남도 창원시 마산회원구 합성동 115-12번지 일원,경상남도 창원시 마산회원구 합성동 115-12번지 일원,35.243232,128.583342,992,-,"조합놀이대, 흔들기구",-,-,-,1974-04-16,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00014,제19호 어린이공원,어린이공원,경상남도 창원시 마산회원구 구암동 85-10,경상남도 창원시 마산회원구 구암동 85-10,35.249397,128.5981057,1329,-,조합놀이대,-,-,-,1973-01-31,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
48127-00013,제18호 어린이공원,어린이공원,"경상남도 창원시 마산회원구 구암동 1355-1, 2번지 일원","경상남도 창원시 마산회원구 구암동 1355-1, 2번지 일원",35.253612,128.599264,1320,-,"조합놀이대, 시소",-,-,-,1973-01-31,경상남도 창원시청,055-230-4504,2019-09-24,5670000,경상남도 창원시
